event_id,timestamp,market,creator_tier,content_category,policy_category,intervention_type,detection_method,severity_score,is_proactive_removal,removed_within_24h,is_false_positive,baseline_ccv,ccv_lost_5min,ccv_recovered_15min,drop_off_rate,recovery_rate,creator_ack_seconds,scale_factor
EVT_03866,2026-01-04 03:49:38,US,Micro,Fitness,spam_fake_engagement,escalated_review_flag,automated,4.42,True,True,False,1151,134,17,0.1167,0.1336,,262.9
EVT_01854,2026-01-04 04:09:38,US,Micro,Gaming,hate_speech,escalated_review_flag,automated,4.74,True,True,False,1346,305,37,0.2272,0.1227,,262.9
EVT_01946,2026-01-04 05:08:34,US,Micro,Commerce,illegal_regulated_goods,caption_text_removal,automated,1.04,False,True,False,1037,137,9,0.1327,0.0666,,262.9
EVT_03314,2026-01-04 05:34:37,US,Micro,Commerce,minor_safety,stream_pause,automated,3.39,True,True,False,1604,286,6,0.1787,0.0231,,262.9
EVT_00978,2026-01-04 05:41:47,US,Mid,Education,minor_safety,content_warning_overlay,automated,1.43,True,False,False,7272,664,104,0.0914,0.1573,,262.9
EVT_03596,2026-01-04 06:23:58,US,Mid,Music,minor_safety,audio_mute,automated,2.59,True,True,False,14921,3470,279,0.2326,0.0805,,262.9
EVT_04098,2026-01-04 06:28:00,US,Micro,Talk,adult_nudity_sexual,escalated_review_flag,automated,4.52,False,False,False,990,216,10,0.2187,0.0481,,262.9
EVT_02071,2026-01-04 06:44:05,US,Mid,Gaming,spam_fake_engagement,caption_text_removal,automated,1.01,True,True,False,9517,1161,250,0.1221,0.2155,,262.9
EVT_00281,2026-01-04 06:48:54,US,Nano,Education,spam_fake_engagement,content_warning_overlay,automated,2.05,True,True,False,197,31,2,0.1591,0.096,,262.9
EVT_02685,2026-01-04 08:36:42,US,Nano,Talk,minor_safety,escalated_review_flag,automated,4.58,True,True,False,189,45,4,0.2424,0.0889,,262.9
EVT_02543,2026-01-04 09:49:24,US,Macro,Gaming,hate_speech,caption_text_removal,human_review,1.02,True,True,False,31237,3847,311,0.1232,0.0809,,262.9
EVT_01935,2026-01-04 09:51:27,US,Micro,Music,hate_speech,caption_text_removal,automated,1.5,True,True,False,1039,124,18,0.1195,0.1497,,262.9
EVT_02556,2026-01-04 09:54:02,US,Nano,Education,violent_graphic,content_warning_overlay,automated,2.02,True,True,False,123,26,4,0.2193,0.1855,,262.9
EVT_00665,2026-01-04 11:30:48,US,Micro,Commerce,hate_speech,stream_pause,automated,3.29,True,True,False,942,166,17,0.1763,0.1026,,262.9
EVT_01889,2026-01-04 12:46:13,US,Micro,Fitness,illegal_regulated_goods,stream_pause,automated,3.8,True,True,False,1304,169,15,0.13,0.0898,,262.9
EVT_00517,2026-01-04 13:24:55,US,Nano,Education,hate_speech,stream_pause,automated,2.87,True,True,False,150,31,2,0.2087,0.0816,,262.9
EVT_02651,2026-01-04 13:28:01,US,Nano,Commerce,illegal_regulated_goods,escalated_review_flag,automated,3.71,True,True,False,249,35,3,0.1422,0.0877,,262.9
EVT_01110,2026-01-04 13:35:46,US,Micro,Talk,adult_nudity_sexual,stream_pause,automated,3.27,True,True,False,1295,124,18,0.0963,0.1476,,262.9
EVT_03721,2026-01-04 13:37:43,US,Mid,Talk,violent_graphic,content_warning_overlay,user_report,1.65,True,False,False,5497,1025,46,0.1866,0.0451,,262.9
EVT_02569,2026-01-04 14:20:43,US,Nano,Commerce,misinformation,audio_mute,human_review,1.54,True,True,False,239,77,7,0.3236,0.1009,217.0,262.9
EVT_03592,2026-01-04 15:02:36,US,Nano,Music,illegal_regulated_goods,content_warning_overlay,automated,1.21,True,True,False,150,21,0,0.1463,0.0082,,262.9
EVT_02535,2026-01-04 15:19:09,US,Micro,Commerce,illegal_regulated_goods,escalated_review_flag,automated,3.25,True,False,False,2694,312,56,0.116,0.1821,,262.9
EVT_00176,2026-01-04 15:57:28,US,Macro,Music,spam_fake_engagement,audio_mute,automated,2.23,True,True,False,38787,9337,899,0.2407,0.0963,,262.9
EVT_02036,2026-01-04 16:03:09,US,Micro,Education,hate_speech,stream_pause,human_review,3.38,True,True,False,1610,442,34,0.2747,0.0788,,262.9
EVT_03545,2026-01-04 16:23:46,US,Mid,Fitness,minor_safety,content_warning_overlay,automated,1.67,True,True,False,3309,586,45,0.1772,0.078,,262.9
EVT_03567,2026-01-04 16:24:40,US,Nano,Commerce,misinformation,audio_mute,automated,2.62,True,True,False,132,25,3,0.1948,0.1225,,262.9
EVT_03934,2026-01-04 16:35:02,US,Micro,Education,hate_speech,audio_mute,automated,2.28,False,True,False,1155,435,60,0.3773,0.1396,,262.9
EVT_02046,2026-01-04 17:16:56,US,Mid,Talk,illegal_regulated_goods,caption_text_removal,automated,1.03,True,True,False,5862,1312,186,0.2239,0.142,,262.9
EVT_03215,2026-01-04 17:39:39,US,Macro,Music,minor_safety,content_warning_overlay,automated,1.93,True,True,False,59130,12148,1289,0.2055,0.1061,,262.9
EVT_03607,2026-01-04 17:50:00,US,Nano,Talk,illegal_regulated_goods,stream_pause,automated,3.35,True,True,False,135,47,2,0.3485,0.0429,,262.9
EVT_02483,2026-01-04 17:59:22,US,Micro,Fitness,spam_fake_engagement,stream_pause,automated,3.01,True,True,False,1994,260,40,0.1306,0.1563,,262.9
EVT_02577,2026-01-04 19:02:45,US,Mid,Talk,minor_safety,escalated_review_flag,automated,4.48,True,True,False,4256,101,8,0.0238,0.0831,,262.9
EVT_01106,2026-01-04 19:12:36,US,Mid,Music,violent_graphic,escalated_review_flag,automated,4.31,True,True,False,9081,862,68,0.095,0.0795,,262.9
EVT_00599,2026-01-04 20:00:53,US,Nano,Fitness,minor_safety,caption_text_removal,automated,1.31,True,True,False,306,35,4,0.117,0.1282,,262.9
EVT_01475,2026-01-04 20:50:39,US,Micro,Music,adult_nudity_sexual,stream_pause,human_review,3.7,True,True,False,1507,310,21,0.2063,0.0683,,262.9
EVT_00095,2026-01-04 20:52:56,US,Micro,Talk,misinformation,caption_text_removal,automated,1.18,True,True,False,1450,179,26,0.1235,0.1493,,262.9
EVT_01202,2026-01-04 21:14:12,US,Micro,Talk,minor_safety,content_warning_overlay,automated,1.68,True,False,False,1518,325,34,0.2147,0.1051,,262.9
EVT_01522,2026-01-04 21:44:57,US,Mid,Music,violent_graphic,caption_text_removal,automated,1.45,True,True,False,10182,101,7,0.01,0.0764,,262.9
EVT_01963,2026-01-04 23:01:17,US,Mid,Education,minor_safety,content_warning_overlay,user_report,1.62,True,True,False,5068,507,60,0.1002,0.1194,,262.9
EVT_03044,2026-01-04 23:23:06,US,Mid,Fitness,violent_graphic,content_warning_overlay,user_report,1.97,True,True,False,5761,749,116,0.1301,0.1558,,262.9
EVT_01003,2026-01-04 23:52:11,US,Micro,Talk,minor_safety,audio_mute,automated,2.67,True,True,False,1044,509,60,0.4884,0.119,15.0,262.9
EVT_01359,2026-01-05 01:45:48,US,Mid,Commerce,minor_safety,audio_mute,automated,2.07,True,True,False,5380,1502,106,0.2793,0.0709,,262.9
EVT_01984,2026-01-05 02:14:11,US,Micro,Commerce,violent_graphic,audio_mute,automated,2.74,True,True,False,2306,650,92,0.282,0.1419,74.0,262.9
EVT_00989,2026-01-05 02:18:53,US,Micro,Talk,illegal_regulated_goods,stream_pause,automated,4.04,True,True,False,994,326,67,0.3282,0.2066,,262.9
EVT_00796,2026-01-05 02:24:35,US,Micro,Education,minor_safety,caption_text_removal,automated,1.13,True,True,False,979,198,18,0.2028,0.0951,,262.9
EVT_00559,2026-01-05 02:28:48,US,Nano,Gaming,violent_graphic,stream_pause,automated,3.54,True,True,False,182,40,1,0.2203,0.0449,,262.9
EVT_00289,2026-01-05 03:09:10,US,Mid,Commerce,adult_nudity_sexual,caption_text_removal,human_review,1.69,True,True,False,5926,873,64,0.1474,0.0733,,262.9
EVT_04137,2026-01-05 03:11:00,US,Nano,Commerce,violent_graphic,caption_text_removal,user_report,1.77,True,True,False,295,36,3,0.1231,0.0966,,262.9
EVT_02267,2026-01-05 06:07:18,US,Micro,Commerce,illegal_regulated_goods,stream_pause,human_review,3.88,True,True,False,1776,122,11,0.069,0.0951,,262.9
EVT_02839,2026-01-05 06:09:56,US,Macro,Talk,minor_safety,stream_pause,automated,3.83,True,False,False,33993,5055,336,0.1487,0.0666,,262.9
EVT_00886,2026-01-05 06:10:15,US,Mid,Commerce,violent_graphic,content_warning_overlay,automated,2.34,True,True,False,8332,1797,162,0.2158,0.0905,,262.9
EVT_01038,2026-01-05 06:23:06,US,Micro,Talk,minor_safety,audio_mute,automated,1.9,True,True,False,1883,688,96,0.3655,0.1405,,262.9
EVT_01840,2026-01-05 06:33:31,US,Mid,Talk,hate_speech,audio_mute,automated,2.13,True,True,False,12813,4237,487,0.3307,0.115,246.0,262.9
EVT_02833,2026-01-05 06:33:59,US,Nano,Gaming,minor_safety,content_warning_overlay,automated,1.62,True,True,False,195,49,8,0.2532,0.1796,,262.9
EVT_02174,2026-01-05 07:39:56,US,Nano,Commerce,misinformation,caption_text_removal,automated,1.48,True,True,False,202,2,0,0.0103,0.1858,,262.9
EVT_03156,2026-01-05 08:31:10,US,Nano,Fitness,hate_speech,stream_pause,automated,3.25,True,True,False,294,68,9,0.2316,0.1396,,262.9
EVT_02726,2026-01-05 08:51:51,US,Mid,Gaming,violent_graphic,content_warning_overlay,automated,1.65,True,True,False,7147,483,62,0.0677,0.1295,,262.9
EVT_00832,2026-01-05 09:08:01,US,Micro,Fitness,illegal_regulated_goods,stream_pause,user_report,3.63,True,True,False,729,233,36,0.3205,0.1566,,262.9
EVT_01932,2026-01-05 09:20:00,US,Nano,Commerce,violent_graphic,stream_pause,automated,3.96,True,True,False,151,47,5,0.3121,0.1105,,262.9
EVT_01563,2026-01-05 09:43:06,US,Micro,Fitness,minor_safety,escalated_review_flag,user_report,4.69,True,True,False,1591,395,83,0.2488,0.2117,,262.9
EVT_03579,2026-01-05 09:52:06,US,Nano,Education,adult_nudity_sexual,content_warning_overlay,automated,1.62,True,True,False,182,19,2,0.1092,0.1237,,262.9
EVT_03011,2026-01-05 10:14:00,US,Micro,Fitness,minor_safety,stream_pause,automated,3.49,True,True,False,1235,227,20,0.1841,0.0923,,262.9
EVT_03196,2026-01-05 10:26:18,US,Mid,Gaming,minor_safety,audio_mute,automated,2.17,False,True,False,6002,2680,420,0.4467,0.1569,106.0,262.9
EVT_00446,2026-01-05 10:31:53,US,Micro,Talk,minor_safety,content_warning_overlay,automated,1.55,True,True,False,1362,209,24,0.1539,0.1178,,262.9
EVT_00364,2026-01-05 11:01:16,US,Mid,Education,adult_nudity_sexual,content_warning_overlay,human_review,1.45,True,True,False,4143,1118,135,0.2701,0.1212,,262.9
EVT_01539,2026-01-05 11:11:15,US,Nano,Gaming,illegal_regulated_goods,audio_mute,automated,1.74,True,True,False,172,37,5,0.2201,0.1557,,262.9
EVT_00683,2026-01-05 11:30:48,US,Nano,Talk,violent_graphic,escalated_review_flag,automated,3.89,True,True,False,233,39,1,0.171,0.0474,,262.9
EVT_01108,2026-01-05 11:34:30,US,Micro,Talk,minor_safety,escalated_review_flag,user_report,4.78,True,True,False,756,163,22,0.2158,0.1373,,262.9
EVT_00522,2026-01-05 12:12:25,US,Nano,Music,minor_safety,audio_mute,human_review,2.31,True,True,False,184,43,5,0.2368,0.1184,33.0,262.9
EVT_00487,2026-01-05 13:28:15,US,Mid,Education,adult_nudity_sexual,content_warning_overlay,automated,1.37,True,True,False,7465,1131,123,0.1516,0.1094,,262.9
EVT_03820,2026-01-05 13:58:49,US,Micro,Gaming,adult_nudity_sexual,stream_pause,automated,3.04,True,False,False,3713,484,25,0.1304,0.0527,,262.9
EVT_02257,2026-01-05 14:31:35,US,Mid,Fitness,hate_speech,escalated_review_flag,automated,3.56,True,True,False,6970,1676,79,0.2406,0.0474,,262.9
EVT_03795,2026-01-05 14:39:02,US,Micro,Gaming,spam_fake_engagement,content_warning_overlay,automated,1.96,True,True,False,2019,345,22,0.171,0.0654,,262.9
EVT_02385,2026-01-05 15:15:07,US,Nano,Fitness,adult_nudity_sexual,audio_mute,automated,2.48,True,True,False,94,24,2,0.2594,0.1167,188.0,262.9
EVT_01875,2026-01-05 15:17:51,US,Nano,Talk,minor_safety,audio_mute,automated,1.69,True,True,False,518,134,8,0.2594,0.0653,57.0,262.9
EVT_01604,2026-01-05 15:22:48,US,Mid,Talk,illegal_regulated_goods,caption_text_removal,user_report,1.29,True,True,False,6675,66,9,0.01,0.1404,,262.9
EVT_00194,2026-01-05 15:23:29,US,Macro,Education,minor_safety,content_warning_overlay,automated,1.55,True,True,False,31599,6789,1111,0.2149,0.1637,,262.9
EVT_03759,2026-01-05 16:00:00,US,Nano,Fitness,minor_safety,audio_mute,automated,1.84,True,True,False,272,104,16,0.3834,0.1604,109.0,262.9
EVT_02269,2026-01-05 16:11:05,US,Mid,Education,violent_graphic,stream_pause,human_review,3.26,True,True,False,4105,1140,113,0.2779,0.0997,,262.9
EVT_01971,2026-01-05 16:37:04,US,Nano,Gaming,violent_graphic,audio_mute,automated,2.14,True,True,False,156,43,5,0.2816,0.1381,574.0,262.9
EVT_03501,2026-01-05 17:09:12,US,Nano,Music,minor_safety,stream_pause,automated,3.37,True,True,False,148,32,3,0.2172,0.1164,,262.9
EVT_02788,2026-01-05 17:50:31,US,Micro,Education,spam_fake_engagement,audio_mute,automated,1.69,True,True,False,782,113,13,0.1453,0.1199,504.0,262.9
EVT_03987,2026-01-05 18:04:09,US,Mid,Gaming,illegal_regulated_goods,escalated_review_flag,automated,3.31,True,True,False,8268,2493,238,0.3016,0.0956,,262.9
EVT_03405,2026-01-05 18:54:41,US,Micro,Fitness,adult_nudity_sexual,stream_pause,automated,3.03,True,True,False,1624,460,67,0.2837,0.1475,,262.9
EVT_03462,2026-01-05 18:56:14,US,Micro,Gaming,minor_safety,content_warning_overlay,automated,1.7,True,True,False,1091,228,17,0.2098,0.0777,,262.9
EVT_02701,2026-01-05 19:02:20,US,Nano,Commerce,minor_safety,caption_text_removal,automated,1.77,True,True,False,274,37,4,0.1368,0.13,,262.9
EVT_02790,2026-01-05 19:44:25,US,Micro,Music,illegal_regulated_goods,escalated_review_flag,automated,3.7,True,True,False,773,146,9,0.1896,0.068,,262.9
EVT_03575,2026-01-05 19:50:55,US,Nano,Fitness,hate_speech,stream_pause,automated,3.3,True,True,False,389,69,6,0.1784,0.095,,262.9
EVT_03178,2026-01-05 20:01:04,US,Mid,Music,illegal_regulated_goods,stream_pause,human_review,2.97,True,True,False,5885,1167,44,0.1984,0.0383,,262.9
EVT_03111,2026-01-05 20:19:06,US,Nano,Talk,hate_speech,stream_pause,automated,3.84,True,True,False,226,58,9,0.2583,0.1631,,262.9
EVT_03116,2026-01-05 20:21:56,US,Micro,Gaming,violent_graphic,content_warning_overlay,automated,1.43,True,True,False,1963,586,13,0.299,0.0236,,262.9
EVT_02373,2026-01-05 20:22:21,US,Nano,Fitness,minor_safety,audio_mute,automated,1.88,True,True,False,321,153,19,0.478,0.1298,245.0,262.9
EVT_03238,2026-01-05 21:20:00,US,Micro,Fitness,minor_safety,audio_mute,automated,1.56,True,True,False,768,252,24,0.3293,0.0967,31.0,262.9
EVT_00240,2026-01-05 22:17:31,US,Nano,Education,adult_nudity_sexual,audio_mute,automated,1.59,True,True,False,330,85,3,0.2579,0.0376,116.0,262.9
EVT_02265,2026-01-05 22:18:42,US,Macro,Talk,minor_safety,escalated_review_flag,automated,4.6,True,True,False,54162,2378,232,0.0439,0.098,,262.9
EVT_03424,2026-01-05 22:43:46,US,Micro,Commerce,spam_fake_engagement,audio_mute,automated,2.71,True,True,False,1993,730,93,0.3664,0.1287,14.0,262.9
EVT_03227,2026-01-05 23:06:52,US,Micro,Education,minor_safety,escalated_review_flag,human_review,4.41,True,True,False,1022,182,24,0.1784,0.1347,,262.9
EVT_02736,2026-01-05 23:22:22,US,Micro,Commerce,minor_safety,audio_mute,automated,1.88,True,True,False,884,250,19,0.2833,0.0793,65.0,262.9
EVT_02511,2026-01-05 23:38:09,US,Micro,Education,adult_nudity_sexual,content_warning_overlay,user_report,1.53,True,True,False,1239,193,25,0.156,0.1302,,262.9
EVT_03321,2026-01-06 00:14:58,US,Micro,Education,illegal_regulated_goods,content_warning_overlay,human_review,1.62,True,True,False,1125,179,17,0.1595,0.0999,,262.9
EVT_03100,2026-01-06 01:01:40,US,Mid,Fitness,minor_safety,escalated_review_flag,automated,4.4,True,True,False,3878,324,31,0.0837,0.0976,,262.9
EVT_00862,2026-01-06 01:23:56,US,Nano,Fitness,hate_speech,stream_pause,automated,3.35,True,True,False,168,32,4,0.1947,0.1302,,262.9
EVT_01337,2026-01-06 01:29:45,US,Nano,Music,spam_fake_engagement,stream_pause,automated,3.08,True,True,False,178,39,0,0.2222,0.0168,,262.9
EVT_00755,2026-01-06 02:13:57,US,Micro,Talk,minor_safety,audio_mute,automated,2.02,True,True,False,771,245,32,0.3184,0.1338,25.0,262.9
EVT_02240,2026-01-06 03:07:43,US,Nano,Commerce,violent_graphic,audio_mute,automated,2.64,True,True,False,307,93,10,0.3036,0.1121,168.0,262.9
EVT_02023,2026-01-06 03:15:58,US,Nano,Fitness,minor_safety,content_warning_overlay,automated,1.8,True,True,False,166,26,2,0.1579,0.1004,,262.9
EVT_03257,2026-01-06 04:29:49,US,Nano,Music,adult_nudity_sexual,audio_mute,automated,2.79,True,False,False,239,116,14,0.4854,0.1229,173.0,262.9
EVT_03944,2026-01-06 04:50:22,US,Nano,Commerce,minor_safety,stream_pause,automated,3.09,True,True,False,170,50,5,0.2966,0.1129,,262.9
EVT_03638,2026-01-06 04:53:15,US,Nano,Education,violent_graphic,caption_text_removal,automated,1.57,True,True,False,161,23,2,0.143,0.1252,,262.9
EVT_00754,2026-01-06 05:53:36,US,Mid,Commerce,spam_fake_engagement,escalated_review_flag,automated,4.12,True,True,False,12069,2401,172,0.199,0.072,,262.9
EVT_00440,2026-01-06 05:58:24,US,Micro,Education,spam_fake_engagement,audio_mute,automated,1.9,True,True,False,708,350,52,0.4951,0.1511,334.0,262.9
EVT_01893,2026-01-06 07:57:23,US,Mid,Commerce,illegal_regulated_goods,content_warning_overlay,human_review,1.44,True,True,False,7152,1151,141,0.161,0.1226,,262.9
EVT_02009,2026-01-06 08:30:39,US,Nano,Commerce,illegal_regulated_goods,escalated_review_flag,automated,3.61,True,True,False,71,5,0,0.0776,0.0746,,262.9
EVT_01336,2026-01-06 08:59:24,US,Micro,Commerce,illegal_regulated_goods,content_warning_overlay,automated,2.12,True,True,False,979,153,18,0.1564,0.1216,,262.9
EVT_02916,2026-01-06 09:37:28,US,Mid,Fitness,minor_safety,content_warning_overlay,automated,1.63,True,True,False,7657,1340,157,0.175,0.1174,,262.9
EVT_00256,2026-01-06 09:38:26,US,Micro,Gaming,violent_graphic,stream_pause,automated,3.14,True,True,False,1189,214,44,0.18,0.2061,,262.9
EVT_02406,2026-01-06 12:02:24,US,Micro,Fitness,illegal_regulated_goods,audio_mute,automated,2.48,True,True,False,930,283,27,0.3046,0.0987,,262.9
EVT_02706,2026-01-06 13:11:31,US,Mid,Music,misinformation,stream_pause,automated,4.08,True,True,False,8059,1389,108,0.1724,0.0784,,262.9
EVT_01162,2026-01-06 13:26:00,US,Nano,Commerce,minor_safety,escalated_review_flag,automated,4.7,True,True,False,284,29,3,0.1036,0.1248,,262.9
EVT_00546,2026-01-06 13:53:54,US,Nano,Fitness,illegal_regulated_goods,escalated_review_flag,automated,4.44,True,False,False,417,90,10,0.2169,0.1148,,262.9
EVT_00667,2026-01-06 15:34:47,US,Nano,Music,spam_fake_engagement,audio_mute,automated,1.51,True,True,False,207,81,5,0.3921,0.0645,195.0,262.9
EVT_00461,2026-01-06 16:39:21,US,Micro,Fitness,violent_graphic,caption_text_removal,automated,1.2,True,True,False,1098,107,2,0.098,0.0217,,262.9
EVT_02117,2026-01-06 16:39:33,US,Nano,Commerce,minor_safety,stream_pause,automated,3.54,True,True,False,339,35,4,0.1045,0.1394,,262.9
EVT_01861,2026-01-06 16:53:34,US,Macro,Talk,minor_safety,stream_pause,automated,4.12,True,True,False,60852,22354,1377,0.3674,0.0616,,262.9
EVT_02244,2026-01-06 17:29:03,US,Macro,Talk,minor_safety,audio_mute,automated,2.38,True,True,False,49242,20508,1268,0.4165,0.0618,,262.9
EVT_03017,2026-01-06 19:36:32,US,Mid,Talk,hate_speech,content_warning_overlay,automated,1.5,True,True,False,4325,1214,133,0.2808,0.1099,,262.9
EVT_00258,2026-01-06 20:24:20,US,Nano,Gaming,adult_nudity_sexual,caption_text_removal,automated,1.07,True,True,False,217,3,0,0.0179,0.0992,,262.9
EVT_01269,2026-01-06 20:25:55,US,Micro,Music,hate_speech,stream_pause,automated,3.35,True,False,False,923,195,23,0.2114,0.1224,,262.9
EVT_01957,2026-01-06 21:28:07,US,Macro,Education,misinformation,caption_text_removal,human_review,1.41,True,True,False,22208,2907,470,0.1309,0.1619,,262.9
EVT_01968,2026-01-06 23:22:31,US,Micro,Education,misinformation,audio_mute,automated,2.52,True,True,False,2148,1014,136,0.4722,0.1347,,262.9
EVT_02447,2026-01-07 01:22:28,US,Micro,Gaming,illegal_regulated_goods,audio_mute,automated,1.7,True,True,False,650,297,15,0.4573,0.0536,,262.9
EVT_03361,2026-01-07 02:16:08,US,Mid,Gaming,minor_safety,audio_mute,human_review,2.14,True,True,False,4423,1451,174,0.3282,0.1206,69.0,262.9
EVT_00521,2026-01-07 02:28:37,US,Micro,Music,adult_nudity_sexual,caption_text_removal,automated,1.1,True,True,False,2878,346,51,0.1204,0.1501,,262.9
EVT_00192,2026-01-07 03:02:05,US,Micro,Commerce,hate_speech,audio_mute,automated,2.36,True,True,False,719,300,10,0.4186,0.0364,,262.9
EVT_02161,2026-01-07 03:45:21,US,Nano,Music,hate_speech,escalated_review_flag,automated,3.39,True,True,False,157,7,0,0.0447,0.1282,,262.9
EVT_00914,2026-01-07 04:21:05,US,Nano,Talk,minor_safety,content_warning_overlay,human_review,1.57,True,True,False,383,54,10,0.1417,0.195,,262.9
EVT_02933,2026-01-07 04:52:39,US,Nano,Talk,illegal_regulated_goods,audio_mute,user_report,2.1,True,True,False,258,116,10,0.4531,0.0936,11.0,262.9
EVT_01357,2026-01-07 05:13:55,US,Mid,Music,adult_nudity_sexual,content_warning_overlay,automated,2.28,True,True,False,8456,1416,138,0.1675,0.0975,,262.9
EVT_02129,2026-01-07 05:18:16,US,Nano,Fitness,hate_speech,escalated_review_flag,human_review,4.13,True,True,False,211,32,5,0.1539,0.1765,,262.9
EVT_02390,2026-01-07 05:20:11,US,Micro,Music,minor_safety,audio_mute,automated,1.5,True,True,False,1369,412,35,0.3012,0.0864,33.0,262.9
EVT_03751,2026-01-07 05:22:23,US,Macro,Fitness,misinformation,content_warning_overlay,user_report,1.79,True,True,False,55283,9221,1287,0.1668,0.1396,,262.9
