event_id,intervention_type,policy_category,creator_tier,minutes_from_event,ccv
EVT_02948,stream_pause,minor_safety,Micro,6,1286
EVT_02948,stream_pause,minor_safety,Micro,7,1272
EVT_02948,stream_pause,minor_safety,Micro,8,1285
EVT_02948,stream_pause,minor_safety,Micro,9,1291
EVT_02948,stream_pause,minor_safety,Micro,10,1279
EVT_02948,stream_pause,minor_safety,Micro,11,1359
EVT_02948,stream_pause,minor_safety,Micro,12,1319
EVT_02948,stream_pause,minor_safety,Micro,13,1318
EVT_02948,stream_pause,minor_safety,Micro,14,1334
EVT_02948,stream_pause,minor_safety,Micro,15,1430
EVT_02224,escalated_review_flag,minor_safety,Macro,-5,54691
EVT_02224,escalated_review_flag,minor_safety,Macro,-4,55178
EVT_02224,escalated_review_flag,minor_safety,Macro,-3,54269
EVT_02224,escalated_review_flag,minor_safety,Macro,-2,56218
EVT_02224,escalated_review_flag,minor_safety,Macro,-1,57029
EVT_02224,escalated_review_flag,minor_safety,Macro,0,56087
EVT_02224,escalated_review_flag,minor_safety,Macro,1,54704
EVT_02224,escalated_review_flag,minor_safety,Macro,2,54177
EVT_02224,escalated_review_flag,minor_safety,Macro,3,52149
EVT_02224,escalated_review_flag,minor_safety,Macro,4,51770
EVT_02224,escalated_review_flag,minor_safety,Macro,5,51381
EVT_02224,escalated_review_flag,minor_safety,Macro,6,50960
EVT_02224,escalated_review_flag,minor_safety,Macro,7,51266
EVT_02224,escalated_review_flag,minor_safety,Macro,8,51573
EVT_02224,escalated_review_flag,minor_safety,Macro,9,50739
EVT_02224,escalated_review_flag,minor_safety,Macro,10,50315
EVT_02224,escalated_review_flag,minor_safety,Macro,11,49695
EVT_02224,escalated_review_flag,minor_safety,Macro,12,50202
EVT_02224,escalated_review_flag,minor_safety,Macro,13,50127
EVT_02224,escalated_review_flag,minor_safety,Macro,14,51622
EVT_02224,escalated_review_flag,minor_safety,Macro,15,51261
EVT_00942,content_warning_overlay,minor_safety,Nano,-5,402
EVT_00942,content_warning_overlay,minor_safety,Nano,-4,381
EVT_00942,content_warning_overlay,minor_safety,Nano,-3,410
EVT_00942,content_warning_overlay,minor_safety,Nano,-2,389
EVT_00942,content_warning_overlay,minor_safety,Nano,-1,381
EVT_00942,content_warning_overlay,minor_safety,Nano,0,391
EVT_00942,content_warning_overlay,minor_safety,Nano,1,398
EVT_00942,content_warning_overlay,minor_safety,Nano,2,360
EVT_00942,content_warning_overlay,minor_safety,Nano,3,345
EVT_00942,content_warning_overlay,minor_safety,Nano,4,331
EVT_00942,content_warning_overlay,minor_safety,Nano,5,315
EVT_00942,content_warning_overlay,minor_safety,Nano,6,309
EVT_00942,content_warning_overlay,minor_safety,Nano,7,317
EVT_00942,content_warning_overlay,minor_safety,Nano,8,324
EVT_00942,content_warning_overlay,minor_safety,Nano,9,319
EVT_00942,content_warning_overlay,minor_safety,Nano,10,309
EVT_00942,content_warning_overlay,minor_safety,Nano,11,316
EVT_00942,content_warning_overlay,minor_safety,Nano,12,314
EVT_00942,content_warning_overlay,minor_safety,Nano,13,319
EVT_00942,content_warning_overlay,minor_safety,Nano,14,330
EVT_00942,content_warning_overlay,minor_safety,Nano,15,319
EVT_03773,audio_mute,misinformation,Nano,-5,335
EVT_03773,audio_mute,misinformation,Nano,-4,352
EVT_03773,audio_mute,misinformation,Nano,-3,343
EVT_03773,audio_mute,misinformation,Nano,-2,340
EVT_03773,audio_mute,misinformation,Nano,-1,354
EVT_03773,audio_mute,misinformation,Nano,0,338
EVT_03773,audio_mute,misinformation,Nano,1,296
EVT_03773,audio_mute,misinformation,Nano,2,288
EVT_03773,audio_mute,misinformation,Nano,3,246
EVT_03773,audio_mute,misinformation,Nano,4,233
EVT_03773,audio_mute,misinformation,Nano,5,193
EVT_03773,audio_mute,misinformation,Nano,6,201
EVT_03773,audio_mute,misinformation,Nano,7,204
EVT_03773,audio_mute,misinformation,Nano,8,202
EVT_03773,audio_mute,misinformation,Nano,9,207
EVT_03773,audio_mute,misinformation,Nano,10,216
EVT_03773,audio_mute,misinformation,Nano,11,208
EVT_03773,audio_mute,misinformation,Nano,12,216
EVT_03773,audio_mute,misinformation,Nano,13,209
EVT_03773,audio_mute,misinformation,Nano,14,215
EVT_03773,audio_mute,misinformation,Nano,15,220
EVT_04192,caption_text_removal,minor_safety,Nano,-5,341
EVT_04192,caption_text_removal,minor_safety,Nano,-4,338
EVT_04192,caption_text_removal,minor_safety,Nano,-3,356
EVT_04192,caption_text_removal,minor_safety,Nano,-2,362
EVT_04192,caption_text_removal,minor_safety,Nano,-1,351
EVT_04192,caption_text_removal,minor_safety,Nano,0,348
EVT_04192,caption_text_removal,minor_safety,Nano,1,345
EVT_04192,caption_text_removal,minor_safety,Nano,2,336
EVT_04192,caption_text_removal,minor_safety,Nano,3,329
EVT_04192,caption_text_removal,minor_safety,Nano,4,304
EVT_04192,caption_text_removal,minor_safety,Nano,5,306
EVT_04192,caption_text_removal,minor_safety,Nano,6,307
EVT_04192,caption_text_removal,minor_safety,Nano,7,313
EVT_04192,caption_text_removal,minor_safety,Nano,8,314
EVT_04192,caption_text_removal,minor_safety,Nano,9,317
EVT_04192,caption_text_removal,minor_safety,Nano,10,315
EVT_04192,caption_text_removal,minor_safety,Nano,11,305
EVT_04192,caption_text_removal,minor_safety,Nano,12,325
EVT_04192,caption_text_removal,minor_safety,Nano,13,323
EVT_04192,caption_text_removal,minor_safety,Nano,14,307
EVT_04192,caption_text_removal,minor_safety,Nano,15,318
EVT_02720,content_warning_overlay,minor_safety,Nano,-5,111
EVT_02720,content_warning_overlay,minor_safety,Nano,-4,113
EVT_02720,content_warning_overlay,minor_safety,Nano,-3,116
EVT_02720,content_warning_overlay,minor_safety,Nano,-2,120
EVT_02720,content_warning_overlay,minor_safety,Nano,-1,115
EVT_02720,content_warning_overlay,minor_safety,Nano,0,113
EVT_02720,content_warning_overlay,minor_safety,Nano,1,108
EVT_02720,content_warning_overlay,minor_safety,Nano,2,103
EVT_02720,content_warning_overlay,minor_safety,Nano,3,101
EVT_02720,content_warning_overlay,minor_safety,Nano,4,93
EVT_02720,content_warning_overlay,minor_safety,Nano,5,86
EVT_02720,content_warning_overlay,minor_safety,Nano,6,84
EVT_02720,content_warning_overlay,minor_safety,Nano,7,88
EVT_02720,content_warning_overlay,minor_safety,Nano,8,88
EVT_02720,content_warning_overlay,minor_safety,Nano,9,87
EVT_02720,content_warning_overlay,minor_safety,Nano,10,90
EVT_02720,content_warning_overlay,minor_safety,Nano,11,89
EVT_02720,content_warning_overlay,minor_safety,Nano,12,89
EVT_02720,content_warning_overlay,minor_safety,Nano,13,90
EVT_02720,content_warning_overlay,minor_safety,Nano,14,90
EVT_02720,content_warning_overlay,minor_safety,Nano,15,90
EVT_03627,audio_mute,illegal_regulated_goods,Micro,-5,786
EVT_03627,audio_mute,illegal_regulated_goods,Micro,-4,734
EVT_03627,audio_mute,illegal_regulated_goods,Micro,-3,771
EVT_03627,audio_mute,illegal_regulated_goods,Micro,-2,763
EVT_03627,audio_mute,illegal_regulated_goods,Micro,-1,763
EVT_03627,audio_mute,illegal_regulated_goods,Micro,0,773
EVT_03627,audio_mute,illegal_regulated_goods,Micro,1,698
EVT_03627,audio_mute,illegal_regulated_goods,Micro,2,642
EVT_03627,audio_mute,illegal_regulated_goods,Micro,3,582
EVT_03627,audio_mute,illegal_regulated_goods,Micro,4,502
EVT_03627,audio_mute,illegal_regulated_goods,Micro,5,450
EVT_03627,audio_mute,illegal_regulated_goods,Micro,6,446
EVT_03627,audio_mute,illegal_regulated_goods,Micro,7,451
EVT_03627,audio_mute,illegal_regulated_goods,Micro,8,453
EVT_03627,audio_mute,illegal_regulated_goods,Micro,9,468
EVT_03627,audio_mute,illegal_regulated_goods,Micro,10,466
EVT_03627,audio_mute,illegal_regulated_goods,Micro,11,474
EVT_03627,audio_mute,illegal_regulated_goods,Micro,12,474
EVT_03627,audio_mute,illegal_regulated_goods,Micro,13,454
EVT_03627,audio_mute,illegal_regulated_goods,Micro,14,482
EVT_03627,audio_mute,illegal_regulated_goods,Micro,15,486
EVT_02459,stream_pause,spam_fake_engagement,Mid,-5,4640
EVT_02459,stream_pause,spam_fake_engagement,Mid,-4,4525
EVT_02459,stream_pause,spam_fake_engagement,Mid,-3,4442
EVT_02459,stream_pause,spam_fake_engagement,Mid,-2,4693
EVT_02459,stream_pause,spam_fake_engagement,Mid,-1,4570
EVT_02459,stream_pause,spam_fake_engagement,Mid,0,4622
EVT_02459,stream_pause,spam_fake_engagement,Mid,1,4409
EVT_02459,stream_pause,spam_fake_engagement,Mid,2,4260
EVT_02459,stream_pause,spam_fake_engagement,Mid,3,4045
EVT_02459,stream_pause,spam_fake_engagement,Mid,4,3824
EVT_02459,stream_pause,spam_fake_engagement,Mid,5,3782
EVT_02459,stream_pause,spam_fake_engagement,Mid,6,3683
EVT_02459,stream_pause,spam_fake_engagement,Mid,7,3753
EVT_02459,stream_pause,spam_fake_engagement,Mid,8,3775
EVT_02459,stream_pause,spam_fake_engagement,Mid,9,3684
EVT_02459,stream_pause,spam_fake_engagement,Mid,10,3628
EVT_02459,stream_pause,spam_fake_engagement,Mid,11,3961
EVT_02459,stream_pause,spam_fake_engagement,Mid,12,3690
EVT_02459,stream_pause,spam_fake_engagement,Mid,13,3795
EVT_02459,stream_pause,spam_fake_engagement,Mid,14,3916
EVT_02459,stream_pause,spam_fake_engagement,Mid,15,3810
EVT_02632,stream_pause,spam_fake_engagement,Nano,-5,508
EVT_02632,stream_pause,spam_fake_engagement,Nano,-4,511
EVT_02632,stream_pause,spam_fake_engagement,Nano,-3,500
EVT_02632,stream_pause,spam_fake_engagement,Nano,-2,525
EVT_02632,stream_pause,spam_fake_engagement,Nano,-1,520
EVT_02632,stream_pause,spam_fake_engagement,Nano,0,507
EVT_02632,stream_pause,spam_fake_engagement,Nano,1,478
EVT_02632,stream_pause,spam_fake_engagement,Nano,2,451
EVT_02632,stream_pause,spam_fake_engagement,Nano,3,450
EVT_02632,stream_pause,spam_fake_engagement,Nano,4,417
EVT_02632,stream_pause,spam_fake_engagement,Nano,5,394
EVT_02632,stream_pause,spam_fake_engagement,Nano,6,384
EVT_02632,stream_pause,spam_fake_engagement,Nano,7,380
EVT_02632,stream_pause,spam_fake_engagement,Nano,8,405
EVT_02632,stream_pause,spam_fake_engagement,Nano,9,398
EVT_02632,stream_pause,spam_fake_engagement,Nano,10,409
EVT_02632,stream_pause,spam_fake_engagement,Nano,11,399
EVT_02632,stream_pause,spam_fake_engagement,Nano,12,402
EVT_02632,stream_pause,spam_fake_engagement,Nano,13,412
EVT_02632,stream_pause,spam_fake_engagement,Nano,14,414
EVT_02632,stream_pause,spam_fake_engagement,Nano,15,417
EVT_01269,stream_pause,hate_speech,Micro,-5,915
EVT_01269,stream_pause,hate_speech,Micro,-4,940
EVT_01269,stream_pause,hate_speech,Micro,-3,953
EVT_01269,stream_pause,hate_speech,Micro,-2,921
EVT_01269,stream_pause,hate_speech,Micro,-1,909
EVT_01269,stream_pause,hate_speech,Micro,0,947
EVT_01269,stream_pause,hate_speech,Micro,1,872
EVT_01269,stream_pause,hate_speech,Micro,2,856
EVT_01269,stream_pause,hate_speech,Micro,3,805
EVT_01269,stream_pause,hate_speech,Micro,4,734
EVT_01269,stream_pause,hate_speech,Micro,5,748
EVT_01269,stream_pause,hate_speech,Micro,6,679
EVT_01269,stream_pause,hate_speech,Micro,7,695
EVT_01269,stream_pause,hate_speech,Micro,8,743
EVT_01269,stream_pause,hate_speech,Micro,9,745
EVT_01269,stream_pause,hate_speech,Micro,10,727
EVT_01269,stream_pause,hate_speech,Micro,11,743
EVT_01269,stream_pause,hate_speech,Micro,12,697
EVT_01269,stream_pause,hate_speech,Micro,13,759
EVT_01269,stream_pause,hate_speech,Micro,14,752
EVT_01269,stream_pause,hate_speech,Micro,15,750
EVT_02467,audio_mute,minor_safety,Micro,-5,1293
EVT_02467,audio_mute,minor_safety,Micro,-4,1312
EVT_02467,audio_mute,minor_safety,Micro,-3,1292
EVT_02467,audio_mute,minor_safety,Micro,-2,1221
EVT_02467,audio_mute,minor_safety,Micro,-1,1378
EVT_02467,audio_mute,minor_safety,Micro,0,1324
EVT_02467,audio_mute,minor_safety,Micro,1,1143
EVT_02467,audio_mute,minor_safety,Micro,2,1050
EVT_02467,audio_mute,minor_safety,Micro,3,934
EVT_02467,audio_mute,minor_safety,Micro,4,849
EVT_02467,audio_mute,minor_safety,Micro,5,649
EVT_02467,audio_mute,minor_safety,Micro,6,696
EVT_02467,audio_mute,minor_safety,Micro,7,668
EVT_02467,audio_mute,minor_safety,Micro,8,711
EVT_02467,audio_mute,minor_safety,Micro,9,712
EVT_02467,audio_mute,minor_safety,Micro,10,731
EVT_02467,audio_mute,minor_safety,Micro,11,719
EVT_02467,audio_mute,minor_safety,Micro,12,721
EVT_02467,audio_mute,minor_safety,Micro,13,761
EVT_02467,audio_mute,minor_safety,Micro,14,761
EVT_02467,audio_mute,minor_safety,Micro,15,770
EVT_04088,escalated_review_flag,adult_nudity_sexual,Nano,-5,326
EVT_04088,escalated_review_flag,adult_nudity_sexual,Nano,-4,322
EVT_04088,escalated_review_flag,adult_nudity_sexual,Nano,-3,326
EVT_04088,escalated_review_flag,adult_nudity_sexual,Nano,-2,331
EVT_04088,escalated_review_flag,adult_nudity_sexual,Nano,-1,306
EVT_04088,escalated_review_flag,adult_nudity_sexual,Nano,0,329
EVT_04088,escalated_review_flag,adult_nudity_sexual,Nano,1,322
EVT_04088,escalated_review_flag,adult_nudity_sexual,Nano,2,312
EVT_04088,escalated_review_flag,adult_nudity_sexual,Nano,3,305
EVT_04088,escalated_review_flag,adult_nudity_sexual,Nano,4,281
EVT_04088,escalated_review_flag,adult_nudity_sexual,Nano,5,288
EVT_04088,escalated_review_flag,adult_nudity_sexual,Nano,6,300
EVT_04088,escalated_review_flag,adult_nudity_sexual,Nano,7,289
EVT_04088,escalated_review_flag,adult_nudity_sexual,Nano,8,288
EVT_04088,escalated_review_flag,adult_nudity_sexual,Nano,9,290
EVT_04088,escalated_review_flag,adult_nudity_sexual,Nano,10,292
EVT_04088,escalated_review_flag,adult_nudity_sexual,Nano,11,295
EVT_04088,escalated_review_flag,adult_nudity_sexual,Nano,12,290
EVT_04088,escalated_review_flag,adult_nudity_sexual,Nano,13,293
EVT_04088,escalated_review_flag,adult_nudity_sexual,Nano,14,302
EVT_04088,escalated_review_flag,adult_nudity_sexual,Nano,15,298
EVT_03357,audio_mute,spam_fake_engagement,Nano,-5,312
EVT_03357,audio_mute,spam_fake_engagement,Nano,-4,287
EVT_03357,audio_mute,spam_fake_engagement,Nano,-3,306
EVT_03357,audio_mute,spam_fake_engagement,Nano,-2,286
EVT_03357,audio_mute,spam_fake_engagement,Nano,-1,295
EVT_03357,audio_mute,spam_fake_engagement,Nano,0,296
EVT_03357,audio_mute,spam_fake_engagement,Nano,1,273
EVT_03357,audio_mute,spam_fake_engagement,Nano,2,258
EVT_03357,audio_mute,spam_fake_engagement,Nano,3,246
EVT_03357,audio_mute,spam_fake_engagement,Nano,4,220
EVT_03357,audio_mute,spam_fake_engagement,Nano,5,216
EVT_03357,audio_mute,spam_fake_engagement,Nano,6,199
EVT_03357,audio_mute,spam_fake_engagement,Nano,7,219
EVT_03357,audio_mute,spam_fake_engagement,Nano,8,214
EVT_03357,audio_mute,spam_fake_engagement,Nano,9,210
EVT_03357,audio_mute,spam_fake_engagement,Nano,10,209
EVT_03357,audio_mute,spam_fake_engagement,Nano,11,210
EVT_03357,audio_mute,spam_fake_engagement,Nano,12,213
EVT_03357,audio_mute,spam_fake_engagement,Nano,13,214
EVT_03357,audio_mute,spam_fake_engagement,Nano,14,223
EVT_03357,audio_mute,spam_fake_engagement,Nano,15,228
EVT_02079,caption_text_removal,illegal_regulated_goods,Nano,-5,272
EVT_02079,caption_text_removal,illegal_regulated_goods,Nano,-4,265
EVT_02079,caption_text_removal,illegal_regulated_goods,Nano,-3,267
EVT_02079,caption_text_removal,illegal_regulated_goods,Nano,-2,270
EVT_02079,caption_text_removal,illegal_regulated_goods,Nano,-1,263
EVT_02079,caption_text_removal,illegal_regulated_goods,Nano,0,265
EVT_02079,caption_text_removal,illegal_regulated_goods,Nano,1,277
EVT_02079,caption_text_removal,illegal_regulated_goods,Nano,2,261
EVT_02079,caption_text_removal,illegal_regulated_goods,Nano,3,250
EVT_02079,caption_text_removal,illegal_regulated_goods,Nano,4,252
EVT_02079,caption_text_removal,illegal_regulated_goods,Nano,5,236
EVT_02079,caption_text_removal,illegal_regulated_goods,Nano,6,236
EVT_02079,caption_text_removal,illegal_regulated_goods,Nano,7,237
EVT_02079,caption_text_removal,illegal_regulated_goods,Nano,8,250
EVT_02079,caption_text_removal,illegal_regulated_goods,Nano,9,241
EVT_02079,caption_text_removal,illegal_regulated_goods,Nano,10,229
EVT_02079,caption_text_removal,illegal_regulated_goods,Nano,11,249
EVT_02079,caption_text_removal,illegal_regulated_goods,Nano,12,242
EVT_02079,caption_text_removal,illegal_regulated_goods,Nano,13,233
EVT_02079,caption_text_removal,illegal_regulated_goods,Nano,14,243
EVT_02079,caption_text_removal,illegal_regulated_goods,Nano,15,246
EVT_01989,escalated_review_flag,minor_safety,Nano,-5,207
EVT_01989,escalated_review_flag,minor_safety,Nano,-4,216
EVT_01989,escalated_review_flag,minor_safety,Nano,-3,200
EVT_01989,escalated_review_flag,minor_safety,Nano,-2,205
EVT_01989,escalated_review_flag,minor_safety,Nano,-1,201
EVT_01989,escalated_review_flag,minor_safety,Nano,0,199
EVT_01989,escalated_review_flag,minor_safety,Nano,1,200
EVT_01989,escalated_review_flag,minor_safety,Nano,2,189
EVT_01989,escalated_review_flag,minor_safety,Nano,3,180
EVT_01989,escalated_review_flag,minor_safety,Nano,4,172
EVT_01989,escalated_review_flag,minor_safety,Nano,5,160
EVT_01989,escalated_review_flag,minor_safety,Nano,6,157
EVT_01989,escalated_review_flag,minor_safety,Nano,7,161
EVT_01989,escalated_review_flag,minor_safety,Nano,8,165
EVT_01989,escalated_review_flag,minor_safety,Nano,9,168
EVT_01989,escalated_review_flag,minor_safety,Nano,10,165
EVT_01989,escalated_review_flag,minor_safety,Nano,11,162
EVT_01989,escalated_review_flag,minor_safety,Nano,12,164
EVT_01989,escalated_review_flag,minor_safety,Nano,13,163
EVT_01989,escalated_review_flag,minor_safety,Nano,14,159
EVT_01989,escalated_review_flag,minor_safety,Nano,15,164
EVT_03667,audio_mute,violent_graphic,Macro,-5,48080
EVT_03667,audio_mute,violent_graphic,Macro,-4,49899
EVT_03667,audio_mute,violent_graphic,Macro,-3,52543
EVT_03667,audio_mute,violent_graphic,Macro,-2,51321
EVT_03667,audio_mute,violent_graphic,Macro,-1,48698
EVT_03667,audio_mute,violent_graphic,Macro,0,50013
EVT_03667,audio_mute,violent_graphic,Macro,1,46310
EVT_03667,audio_mute,violent_graphic,Macro,2,44142
EVT_03667,audio_mute,violent_graphic,Macro,3,42305
EVT_03667,audio_mute,violent_graphic,Macro,4,38976
EVT_03667,audio_mute,violent_graphic,Macro,5,37869
EVT_03667,audio_mute,violent_graphic,Macro,6,36850
EVT_03667,audio_mute,violent_graphic,Macro,7,36136
EVT_03667,audio_mute,violent_graphic,Macro,8,36886
EVT_03667,audio_mute,violent_graphic,Macro,9,36283
EVT_03667,audio_mute,violent_graphic,Macro,10,35632
EVT_03667,audio_mute,violent_graphic,Macro,11,38344
EVT_03667,audio_mute,violent_graphic,Macro,12,38324
EVT_03667,audio_mute,violent_graphic,Macro,13,37349
EVT_03667,audio_mute,violent_graphic,Macro,14,38140
EVT_03667,audio_mute,violent_graphic,Macro,15,39386
EVT_02382,audio_mute,misinformation,Micro,-5,1298
EVT_02382,audio_mute,misinformation,Micro,-4,1211
EVT_02382,audio_mute,misinformation,Micro,-3,1275
EVT_02382,audio_mute,misinformation,Micro,-2,1260
EVT_02382,audio_mute,misinformation,Micro,-1,1308
EVT_02382,audio_mute,misinformation,Micro,0,1292
EVT_02382,audio_mute,misinformation,Micro,1,1212
EVT_02382,audio_mute,misinformation,Micro,2,1063
EVT_02382,audio_mute,misinformation,Micro,3,985
EVT_02382,audio_mute,misinformation,Micro,4,944
EVT_02382,audio_mute,misinformation,Micro,5,814
EVT_02382,audio_mute,misinformation,Micro,6,793
EVT_02382,audio_mute,misinformation,Micro,7,848
EVT_02382,audio_mute,misinformation,Micro,8,827
EVT_02382,audio_mute,misinformation,Micro,9,889
EVT_02382,audio_mute,misinformation,Micro,10,856
EVT_02382,audio_mute,misinformation,Micro,11,857
EVT_02382,audio_mute,misinformation,Micro,12,849
EVT_02382,audio_mute,misinformation,Micro,13,902
EVT_02382,audio_mute,misinformation,Micro,14,876
EVT_02382,audio_mute,misinformation,Micro,15,861
EVT_00943,escalated_review_flag,hate_speech,Nano,-5,319
EVT_00943,escalated_review_flag,hate_speech,Nano,-4,326
EVT_00943,escalated_review_flag,hate_speech,Nano,-3,317
EVT_00943,escalated_review_flag,hate_speech,Nano,-2,336
EVT_00943,escalated_review_flag,hate_speech,Nano,-1,309
EVT_00943,escalated_review_flag,hate_speech,Nano,0,326
EVT_00943,escalated_review_flag,hate_speech,Nano,1,322
